id,message,Communication,Electricity,Food,Infrastructure,Medical,Not Related,Rescue,Sanitation & Hygiene,Shelter,Transportation,Water
69414,"Hospitals need power backup immediately! Our house was destroyed, need shelter urgently! Food distribution center is empty, need immediate assistance!",0,1,1,0,0,0,0,0,1,0,0
69415,"People are trapped, rescue teams needed! No soap or clean water, people getting sick! No way to evacuate, transport needed urgently! Public buildings damaged, unsafe for use!",0,0,0,1,0,0,1,1,0,1,0
69417,"Urgent need for antibiotics and painkillers! Sewage leaking, risk of outbreak! Power lines down, no electricity in the area!",0,1,0,0,1,0,0,1,0,0,0
69424,"Hospitals need power backup immediately! Bridge collapsed, need alternative routes! Phone networks down, no way to call for help!",1,1,0,0,0,0,0,0,0,1,0
69425,"We need tents and blankets, it's freezing! Bridge collapsed, need alternative routes! We need bottled water and filtration kits! People are trapped, rescue teams needed!",0,0,0,0,0,0,1,0,1,1,1
69426,"We have no food left, please send supplies! Urgent: Clean water required for survival! Ambulance stuck, need assistance clearing roads! Hospitals need power backup immediately!",0,1,1,0,0,0,0,0,0,1,1
69427,"We need canned food, baby formula, and clean drinking water! Evacuation centers are full, more shelter required! Internet failure, can't reach authorities! Water pipelines broken, supply disrupted!",1,0,1,1,0,0,0,0,1,0,0
69428,"Urgent need for antibiotics and painkillers! No way to evacuate, transport needed urgently! We need tents and blankets, it's freezing! Floodwaters contaminated our water supply, need purification!",0,0,0,0,1,0,0,0,1,1,1
69435,"Roads destroyed, blocking aid transport! We need canned food, baby formula, and clean drinking water! Garbage piling up, need sanitation workers now! Generators running out of fuel, shelters in darkness!",0,1,1,1,0,0,0,1,0,0,0
69440,"No soap or clean water, people getting sick! Evacuation centers are full, more shelter required! We need bottled water and filtration kits!",0,0,0,0,0,0,0,1,1,0,1
69441,"Medical aid needed, many are injured! Garbage piling up, need sanitation workers now! Floodwaters rising, we need evacuation now! Food distribution center is empty, need immediate assistance!",0,0,1,0,1,0,1,1,0,0,0
69445,"Buildings unstable, engineers needed for inspection! We need tents and blankets, it's freezing! Airport shut down, supplies not reaching us!",0,0,0,1,0,0,0,0,1,1,0
69446,"Ambulance stuck, need assistance clearing roads! Helicopter rescue required, no way to escape! Internet failure, can't reach authorities! No soap or clean water, people getting sick!",1,0,0,0,0,0,1,1,0,1,0
69448,"Families with children need safe shelters! Water supply cut off, no drinking water available! Airport shut down, supplies not reaching us!",0,0,0,0,0,0,0,0,1,1,1
69449,"No radio signals, emergency response affected! Water supply cut off, no drinking water available! Bridges collapsed, can't access affected areas!",1,0,0,1,0,0,0,0,0,0,1
69450,"No radio signals, emergency response affected! Evacuation centers are full, more shelter required! Helicopter rescue required, no way to escape!",1,0,0,0,0,0,1,0,1,0,0
69453,"Bridges collapsed, can't access affected areas! Bridge collapsed, need alternative routes! Urgent need for antibiotics and painkillers! Evacuation centers are full, more shelter required!",0,0,0,1,1,0,0,0,1,1,0
69454,"Our house was destroyed, need shelter urgently! People are trapped, rescue teams needed! Bridge collapsed, need alternative routes! Internet failure, can't reach authorities!",1,0,0,0,0,0,1,0,1,1,0
69457,"Food distribution center is empty, need immediate assistance! No doctors or first aid available, please help! A building collapsed, people are inside! We need bottled water and filtration kits!",0,0,1,0,1,0,1,0,0,0,1
69460,"Bridges collapsed, can't access affected areas! No doctors or first aid available, please help! No place to stay, sleeping outside in the cold!",0,0,0,1,1,0,0,0,1,0,0
69461,"Phone networks down, no way to call for help! Roads destroyed, blocking aid transport! Helicopter rescue required, no way to escape!",1,0,0,1,0,0,1,0,0,0,0
69462,"We need canned food, baby formula, and clean drinking water! Phone networks down, no way to call for help! A building collapsed, people are inside! Bridges collapsed, can't access affected areas!",1,0,1,1,0,0,1,0,0,0,0
69464,"Urgent need for antibiotics and painkillers! Water pipelines broken, supply disrupted! Evacuation centers are full, more shelter required! Generators running out of fuel, shelters in darkness!",0,1,0,1,1,0,0,0,1,0,0
69465,"Elderly and disabled stuck, urgent rescue help required! Hospital overcrowded, need more medical staff! Need satellite phones for coordination! Generators running out of fuel, shelters in darkness!",1,1,0,0,1,0,1,0,0,0,0
69468,"Urgent: Clean water required for survival! Phone networks down, no way to call for help! Evacuation centers are full, more shelter required! Hygiene kits needed to prevent disease spread!",1,0,0,0,0,0,0,1,1,0,1
69470,"No soap or clean water, people getting sick! We need bottled water and filtration kits! Bridges collapsed, can't access affected areas!",0,0,0,1,0,0,0,1,0,0,1
69476,"Generators running out of fuel, shelters in darkness! Medical aid needed, many are injured! Water supply cut off, no drinking water available! Garbage piling up, need sanitation workers now!",0,1,0,0,1,0,0,1,0,0,1
69477,"Ambulance stuck, need assistance clearing roads! Water pipelines broken, supply disrupted! Need satellite phones for coordination!",1,0,0,1,0,0,0,0,0,1,0
69479,"Helicopter rescue required, no way to escape! No radio signals, emergency response affected! No soap or clean water, people getting sick! Our house was destroyed, need shelter urgently!",1,0,0,0,0,0,1,1,1,0,0
69480,"We need tents and blankets, it's freezing! Floodwaters rising, we need evacuation now! Urgent: Clean water required for survival! Urgent need for antibiotics and painkillers!",0,0,0,0,1,0,1,0,1,0,1
69484,"Emergency responders can't charge equipment, need electricity! Airport shut down, supplies not reaching us! Water pipelines broken, supply disrupted! No toilets, sanitation crisis happening!",0,1,0,1,0,0,0,1,0,1,0
69485,"Phone networks down, no way to call for help! Public buildings damaged, unsafe for use! People with chronic illnesses need immediate medication! Floodwaters rising, we need evacuation now!",1,0,0,1,1,0,1,0,0,0,0
69488,"Ambulance stuck, need assistance clearing roads! No power for days, need electricity restoration! Helicopter rescue required, no way to escape!",0,1,0,0,0,0,1,0,0,1,0
69489,"Internet failure, can't reach authorities! People with chronic illnesses need immediate medication! Roads blocked, can't transport food and aid!",1,0,0,0,1,0,0,0,0,1,0
69490,"Our house was destroyed, need shelter urgently! Hospital overcrowded, need more medical staff! Water supply cut off, no drinking water available!",0,0,0,0,1,0,0,0,1,0,1
69493,"Floodwaters rising, we need evacuation now! Water supply cut off, no drinking water available! Internet failure, can't reach authorities! No power for days, need electricity restoration!",1,1,0,0,0,0,1,0,0,0,1
69495,"Buildings unstable, engineers needed for inspection! Hygiene kits needed to prevent disease spread! Internet failure, can't reach authorities! Airport shut down, supplies not reaching us!",1,0,0,1,0,0,0,1,0,1,0
69497,"We need bottled water and filtration kits! Families are starving, emergency food needed! Lost contact with loved ones, any updates?",1,0,1,0,0,0,0,0,0,0,1
69498,"Buildings unstable, engineers needed for inspection! Medical aid needed, many are injured! No toilets, sanitation crisis happening! We need canned food, baby formula, and clean drinking water!",0,0,1,1,1,0,0,1,0,0,0
69499,"Floodwaters rising, we need evacuation now! Hygiene kits needed to prevent disease spread! We need tents and blankets, it's freezing! Internet failure, can't reach authorities!",1,0,0,0,0,0,1,1,1,0,0
69500,"No radio signals, emergency response affected! No way to evacuate, transport needed urgently! Running out of clean water, people are dehydrated!",1,0,0,0,0,0,0,0,0,1,1
69501,"Buildings unstable, engineers needed for inspection! Ambulance stuck, need assistance clearing roads! Medical aid needed, many are injured!",0,0,0,1,1,0,0,0,0,1,0
69504,"We need tents and blankets, it's freezing! Public buildings damaged, unsafe for use! No radio signals, emergency response affected! Hospital overcrowded, need more medical staff!",1,0,0,1,1,0,0,0,1,0,0
69506,"No toilets, sanitation crisis happening! Floodwaters contaminated our water supply, need purification! Food distribution center is empty, need immediate assistance! Floodwaters rising, we need evacuation now!",0,0,1,0,0,0,1,1,0,0,1
69509,"Generators running out of fuel, shelters in darkness! Helicopter rescue required, no way to escape! Buildings unstable, engineers needed for inspection! Our house was destroyed, need shelter urgently!",0,1,0,1,0,0,1,0,1,0,0
69511,"Buildings unstable, engineers needed for inspection! A building collapsed, people are inside! Urgent need for antibiotics and painkillers!",0,0,0,1,1,0,1,0,0,0,0
69513,"Public buildings damaged, unsafe for use! No power for days, need electricity restoration! Bridge collapsed, need alternative routes!",0,1,0,1,0,0,0,0,0,1,0
69514,"Elderly and disabled stuck, urgent rescue help required! Hospitals need power backup immediately! No place to stay, sleeping outside in the cold! Hygiene kits needed to prevent disease spread!",0,1,0,0,0,0,1,1,1,0,0
69515,"Medical aid needed, many are injured! Families are starving, emergency food needed! Hygiene kits needed to prevent disease spread!",0,0,1,0,1,0,0,1,0,0,0
69517,"No radio signals, emergency response affected! No soap or clean water, people getting sick! No power for days, need electricity restoration!",1,1,0,0,0,0,0,1,0,0,0
69519,"Helicopter rescue required, no way to escape! Families are starving, emergency food needed! Water supply cut off, no drinking water available! Public buildings damaged, unsafe for use!",0,0,1,1,0,0,1,0,0,0,1
69520,"Hospitals need power backup immediately! Bridge collapsed, need alternative routes! No radio signals, emergency response affected! Bridges collapsed, can't access affected areas!",1,1,0,1,0,0,0,0,0,1,0
69522,"We need bottled water and filtration kits! No place to stay, sleeping outside in the cold! Phone networks down, no way to call for help! People with chronic illnesses need immediate medication!",1,0,0,0,1,0,0,0,1,0,1
69525,"Power lines down, no electricity in the area! Bridge collapsed, need alternative routes! We need bottled water and filtration kits!",0,1,0,0,0,0,0,0,0,1,1
69526,"Floodwaters rising, we need evacuation now! No power for days, need electricity restoration! Internet failure, can't reach authorities!",1,1,0,0,0,0,1,0,0,0,0
69527,"Families are starving, emergency food needed! Running out of clean water, people are dehydrated! No power for days, need electricity restoration!",0,1,1,0,0,0,0,0,0,0,1
69528,"Garbage piling up, need sanitation workers now! Buildings unstable, engineers needed for inspection! We need bottled water and filtration kits! Helicopter rescue required, no way to escape!",0,0,0,1,0,0,1,1,0,0,1
69529,"A building collapsed, people are inside! Urgent: Clean water required for survival! Families are starving, emergency food needed! Water pipelines broken, supply disrupted!",0,0,1,1,0,0,1,0,0,0,1
69530,"Evacuation centers are full, more shelter required! We have no food left, please send supplies! Internet failure, can't reach authorities!",1,0,1,0,0,0,0,0,1,0,0
69532,"Our house was destroyed, need shelter urgently! Ambulance stuck, need assistance clearing roads! Lost contact with loved ones, any updates?",1,0,0,0,0,0,0,0,1,1,0
